MONTOAPROBADO;CALIFICACION_TOTAL;INGRESONETOCLIENTE;TUVOMORA
368932;654;0;0
368932;663;0;0
368932;675;0;1
368932;679;-10000;1
368932;679;500;1
368932;685;0;1
368932;687;-10000;1
368932;703;0;1
369000;294;150000;1
370000;308;76000;1
370000;349;171700;1
370000;391;-28400;1
370000;650;37300;1
370000;722;31500;1
370000;732;30000;1
370000;737;70000;1
370000;781;85000;1
370291;704;41000;1
371569;725;65000;1
371569;749;65000;1
371845;693;40000;1
371845;701;40000;1
372816;711;85000;1
373000;693;33000;1
373000;717;33000;1
374757;674;56500;1
374757;695;56500;1
375000;633;12000;1
375000;665;50000;1
375000;701;688000;1
375000;749;688000;1
375000;753;50000;1
375049;686;138000;1
375500;701;-50000;1
377000;697;32000;1
377000;760;32000;1
377000;783;168000;1
377670;663;59000;1
377670;703;59000;1
378000;590;60000;0
378000;615;49500;0
378000;645;24700;1
378000;690;24700;1
378641;637;0;1
378641;657;0;1
378641;697;33000;1
378641;703;33000;1
379806;715;49900;1
380000;287;60000;1
380000;371;135000;1
380000;696;0;0
380000;697;-5000;1
380000;705;-50000;1
380000;718;-5000;1
380000;750;60000;1
380000;824;85000;1
380000;885;85000;1
380097;621;30000;1
381068;663;0;0
381068;679;0;0
381068;683;0;0
381068;685;-20000;0
381068;687;0;0
381068;689;45400;0
381068;693;0;0
381068;695;-15500;0
381068;697;31500;1
381068;713;0;0
381068;726;0;0
381068;746;45400;0
381068;758;-15500;0
381068;773;31500;1
381373;705;-31800;1
381373;775;-31800;1
382000;767;-150000;1
382353;667;74000;1
382524;687;29000;1
383000;719;-15000;1
383100;728;24650;1
383400;641;71000;1
383500;693;-4100;1
383500;702;-4100;1
383981;667;0;0
384236;367;-30600;1
386000;650;-41000;1
386000;761;-15000;1
387000;623;27000;0
387000;749;149000;1
387000;772;149000;1
388350;595;0;1
388350;598;18000;0
388350;599;36000;1
388350;605;0;0
388350;613;61900;1
388350;617;162000;1
388350;633;40000;1
388350;635;73000;1
388350;637;0;1
388350;637;42500;1
388350;637;162000;1
388350;639;40000;1
388350;641;70000;1
388350;642;40000;0
388350;644;18000;1
388350;645;0;0
388350;645;0;1
388350;647;0;1
388350;647;42500;1
388350;648;-47000;0
388350;648;31700;1
388350;653;31000;1
388350;655;31000;1
388350;657;41500;1
388350;657;60600;0
388350;658;-20000;0
388350;658;0;1
388350;658;7000;1
388350;662;40000;0
388350;662;79000;1
388350;664;-40700;1
388350;665;-45600;0
388350;665;9500;1
388350;668;0;1
388350;668;64000;0
388350;669;131700;1
388350;672;0;0
388350;672;87500;1
388350;674;0;0
388350;674;49900;1
388350;675;89000;1
388350;675;85600;0
388350;678;-17000;1
388350;679;0;0
388350;679;130000;1
388350;679;24500;1
388350;680;0;1
388350;681;0;1
388350;682;82000;0
388350;683;33800;1
388350;686;0;0
388350;687;58000;1
388350;688;-108000;0
388350;691;20000;1
388350;691;-17000;1
388350;691;63000;1
388350;692;34500;0
388350;693;-26300;1
388350;693;41500;1
388350;693;101000;1
388350;697;0;1
388350;698;31000;1
388350;699;130000;1
388350;699;24500;1
388350;700;57212;1
388350;701;-17000;1
388350;705;0;1
388350;705;40000;1
388350;706;20000;1
388350;707;60050;1
388350;711;0;1
388350;712;0;0
388350;712;33800;1
388350;712;2000;1
388350;713;8900;1
388350;713;-17000;1
388350;717;101000;1
388350;724;57700;1
388350;731;37913;1
388350;733;25000;1
388350;733;87500;1
388350;734;312500;1
388350;735;30000;0
388350;737;11900;0
388350;737;25000;1
388350;743;30000;0
388350;745;-17000;1
388350;750;83000;1
388350;758;65000;1
388350;760;35000;1
388350;762;0;1
388350;765;1201770;1
388350;768;35000;1
388350;768;101000;1
388350;770;162500;1
388350;780;34500;0
388350;780;78000;1
388350;788;-26300;1
388350;810;67000;1
388350;820;162500;1
388350;840;78000;1
388350;844;99000;1
388350;848;1201770;1
388350;849;65000;1
388544;693;0;1
390000;376;72000;1
390000;704;240100;1
390000;723;-20000;1
390000;764;95800;1
390000;788;95800;1
390000;882;42550;1
390244;665;-25800;1
390244;686;53500;1
390400;687;49000;1
390400;752;49000;1
390777;643;60000;0
390777;649;77500;1
391500;667;95000;1
391500;675;95000;1
391500;704;-22500;1
391500;729;-35000;1
392157;687;42200;1
392157;691;42200;1
392157;709;0;1
392157;712;123300;1
392157;715;0;1
392157;718;60000;0
392157;788;60000;0
392200;299;22000;1
392718;686;0;0
392718;700;0;0
392900;659;43800;1
394200;601;48000;1
394951;689;-71400;1
395000;712;-30800;0
395000;749;58500;1
395000;784;-30800;0
396117;750;31000;1
396117;802;-33900;1
396214;613;37000;1
396214;729;34800;1
396214;828;70000;1
396214;844;70000;1
397400;663;25000;1
398058;608;44100;1
398058;627;65000;1
398058;633;65000;1
398058;633;-34300;0
398058;637;44100;1
398058;651;30000;0
398058;655;30000;0
398058;657;48000;1
398058;663;0;0
398058;665;48000;1
398058;670;67500;1
398058;675;28800;1
398058;677;0;1
398058;678;35000;1
398058;681;35000;1
398058;686;151000;1
398058;689;54000;0
398058;694;35000;1
398058;696;80000;0
398058;696;-3200;0
398058;697;-34300;1
398058;702;70000;1
398058;715;-50000;1
398058;719;45000;1
398058;721;28800;1
398058;740;0;1
398058;745;229000;1
398058;758;-50000;1
398058;765;229000;1
398058;806;22200;1
400000;216;90000;1
400000;227;12000;1
400000;230;112000;1
400000;234;45000;1
400000;238;35000;1
400000;245;52400;1
400000;245;30000;1
400000;250;40000;1
400000;254;55000;1
400000;256;60000;0
400000;257;28000;1
400000;257;19500;1
400000;260;40000;0
400000;260;94000;1
400000;260;30000;1
400000;263;49000;1
400000;266;30000;1
400000;269;45000;0
400000;269;57000;1
400000;269;49000;1
400000;271;70000;1
400000;272;40000;1
400000;272;85000;0
400000;275;65200;1
400000;280;-29300;1
400000;285;21000;1
400000;293;45000;0
400000;293;61000;1
400000;294;-39050;1
400000;300;52400;1
400000;301;50950;1
400000;301;96600;0
400000;302;170000;1
400000;302;217000;1
400000;304;126000;1
400000;304;96600;0
400000;307;71000;1
400000;307;19500;1
400000;308;153800;1
400000;310;70000;1
400000;313;45000;1
400000;313;35000;1
400000;315;58000;0
400000;316;43400;1
400000;317;115200;1
400000;319;21000;1
400000;321;17000;1
400000;322;20000;1
400000;325;219500;1
400000;326;32500;1
400000;328;183335;1
400000;330;-60000;1
400000;331;160000;0
400000;334;27000;1
400000;336;43500;1
400000;336;95800;1
400000;337;104500;1
400000;340;230000;1
400000;340;35000;1
400000;340;37500;1
400000;343;37500;1
400000;343;55830;1
400000;345;0;1
400000;346;21500;1
400000;347;2768000;1
400000;348;88000;1
400000;353;-87500;1
400000;355;64800;1
400000;356;-37890;1
400000;357;62000;1
400000;358;2000;1
400000;365;-37890;1
400000;366;64800;1
400000;367;-93700;1
400000;370;52500;1
400000;371;118800;1
400000;373;16600;0
400000;375;107700;1
400000;376;75400;1
400000;378;180000;1
400000;379;37800;1
400000;379;-36600;1
400000;381;85000;1
400000;381;2472000;1
400000;382;53200;1
400000;382;27000;1
400000;384;100000;0
400000;384;61200;1
400000;385;86000;1
400000;388;130000;1
400000;390;735700;1
400000;391;-40000;1
400000;393;67800;1
400000;396;65000;1
400000;406;52500;1
400000;408;152500;1
400000;557;0;0
400000;567;45000;1
400000;569;0;0
400000;571;34000;1
400000;581;65000;0
400000;583;15000;0
400000;586;20000;0
400000;586;-40000;1
400000;589;0;1
400000;589;114200;1
400000;593;44200;1
400000;595;260500;0
400000;595;-49000;1
400000;595;448000;0
400000;599;0;1
400000;601;0;0
400000;601;37000;1
400000;605;41900;1
400000;607;90000;0
400000;608;140000;0
400000;610;47000;0
400000;611;45000;1
400000;612;61900;0
400000;613;46000;0
400000;619;0;0
400000;619;0;1
400000;622;0;1
400000;623;15000;0
400000;623;0;1
400000;623;39000;1
400000;625;57500;1
400000;625;91000;0
400000;625;396000;0
400000;628;36500;1
400000;631;0;1
400000;631;100000;1
400000;633;0;1
400000;634;127000;0
400000;635;-49000;1
400000;635;59000;0
400000;637;0;0
400000;637;0;1
400000;637;29500;0
400000;637;39900;1
400000;637;35500;1
400000;637;32000;0
400000;637;127000;0
400000;637;843000;1
400000;638;-37500;1
400000;639;68000;0
400000;639;0;1
400000;640;55500;0
400000;641;84800;1
400000;641;39900;0
400000;641;43000;0
400000;642;34000;1
400000;642;39000;1
400000;642;55000;1
400000;645;29500;0
400000;645;55000;1
400000;646;-100;1
400000;648;0;1
400000;648;63000;1
400000;649;70000;1
400000;649;39000;1
400000;650;26500;0
400000;651;60000;0
400000;651;64400;1
400000;651;51000;0
400000;652;90000;1
400000;653;0;0
400000;654;16500;1
400000;655;35000;0
400000;655;42300;1
400000;655;843000;1
400000;656;-80200;0
400000;657;33000;0
400000;657;0;1
400000;657;35500;1
400000;658;33000;1
400000;660;100000;1
400000;661;33000;0
400000;661;0;1
400000;661;35300;1
400000;663;225000;0
400000;663;35300;1
400000;663;39000;1
400000;666;0;1
400000;666;180000;1
400000;667;50000;1
400000;667;22000;1
400000;667;174000;1
400000;668;6000;1
400000;669;0;0
400000;669;11800;1
400000;670;0;1
400000;672;67100;0
400000;672;300000;1
400000;672;93900;1
400000;673;78500;0
400000;674;35500;1
400000;674;-6300;1
400000;675;0;0
400000;675;37000;1
400000;677;31500;0
400000;677;106400;1
400000;677;50000;0
400000;677;843000;1
400000;678;60000;1
400000;678;46000;1
400000;678;119000;0
400000;680;20000;1
400000;681;29250;1
400000;681;169000;1
400000;682;25000;1
400000;682;53000;1
400000;683;23500;0
400000;683;1006000;1
400000;686;31500;0
400000;686;592300;1
400000;686;56000;1
400000;686;78500;1
400000;687;103600;0
400000;687;224300;1
400000;687;34000;1
400000;687;27000;1
400000;687;31200;1
400000;687;53800;1
400000;688;340400;0
400000;688;46000;1
400000;689;0;0
400000;689;-34900;1
400000;689;119000;1
400000;691;-70000;1
400000;691;1100;1
400000;692;35000;1
400000;693;0;0
400000;693;0;1
400000;693;53800;1
400000;694;11000;1
400000;695;0;0
400000;695;256000;1
400000;696;85000;0
400000;697;306500;1
400000;697;50000;0
400000;698;88700;1
400000;699;11000;0
400000;699;85400;1
400000;700;85000;0
400000;700;0;1
400000;700;-11000;1
400000;700;78000;1
400000;701;0;0
400000;701;71000;1
400000;704;86000;1
400000;705;98300;1
400000;705;68200;1
400000;706;0;0
400000;706;70000;1
400000;706;39900;0
400000;706;39900;1
400000;706;27000;1
400000;706;56000;1
400000;706;1247000;1
400000;707;69200;0
400000;708;58000;1
400000;708;-58000;1
400000;709;118000;1
400000;710;124147;0
400000;711;-37890;1
400000;711;83000;0
400000;712;76000;1
400000;713;0;0
400000;713;79400;1
400000;713;37000;1
400000;713;-21000;1
400000;714;36000;1
400000;714;-8500;1
400000;716;-37800;0
400000;716;118000;1
400000;717;650500;1
400000;719;177400;1
400000;719;-17900;1
400000;719;37800;1
400000;720;228000;1
400000;721;33800;0
400000;721;0;1
400000;721;61900;0
400000;722;1056000;1
400000;722;5500;1
400000;722;23400;1
400000;722;40900;1
400000;722;71500;1
400000;723;35000;0
400000;723;34000;1
400000;723;31200;1
400000;725;69200;0
400000;725;59300;1
400000;725;-21000;1
400000;725;96600;1
400000;726;-24000;0
400000;726;70500;1
400000;727;35000;0
400000;728;86000;1
400000;729;22913;1
400000;729;-22800;1
400000;729;55600;1
400000;729;71000;1
400000;730;127700;1
400000;731;207000;0
400000;732;1607000;1
400000;734;50000;1
400000;735;28000;1
400000;736;105000;1
400000;737;-22800;1
400000;739;49000;1
400000;742;132000;0
400000;742;-82000;1
400000;742;21000;1
400000;742;117000;1
400000;743;201400;1
400000;743;-19000;1
400000;746;73000;1
400000;747;43500;0
400000;747;36000;1
400000;747;33000;1
400000;747;323900;1
400000;748;100150;1
400000;749;122000;1
400000;751;103000;1
400000;751;36000;1
400000;752;518400;1
400000;752;22600;1
400000;753;148000;1
400000;755;47000;1
400000;757;94000;1
400000;757;477000;0
400000;760;29250;1
400000;761;68000;1
400000;761;41500;1
400000;763;20000;0
400000;764;35000;1
400000;767;-37890;1
400000;768;50000;1
400000;770;14800;1
400000;771;-100;1
400000;773;68000;1
400000;774;735700;0
400000;775;32400;1
400000;777;141000;1
400000;777;21000;1
400000;779;39000;1
400000;779;80000;1
400000;780;33000;1
400000;781;125200;1
400000;782;145100;1
400000;784;70000;0
400000;785;41500;1
400000;789;39000;1
400000;790;36000;1
400000;792;11000;0
400000;800;-30600;1
400000;804;201000;1
400000;810;76000;0
400000;814;60000;1
400000;824;50000;1
400000;826;201000;1
400000;827;22600;1
400000;830;477000;0
400000;831;31800;0
400000;836;60000;1
400000;837;60000;1
400000;838;73000;1
400000;859;-11800;1
400000;878;-11800;1
400194;686;0;0
400194;706;0;0
400485;668;0;1
400485;673;0;0
400485;683;124100;0
400485;696;30000;0
400485;703;-17500;0
401000;701;65000;1
401000;748;65000;1
401000;767;-6000;0
401068;637;0;1
401068;653;0;1
401068;656;0;1
401500;757;45000;1
401942;623;67500;1
401942;637;0;0
401942;639;0;0
401942;656;0;0
401942;658;15500;1
401942;686;0;0
401942;687;67000;1
401942;693;0;0
401942;702;-30800;0
401942;717;-30800;0
401942;745;39000;0
401942;757;455000;1
401951;717;35000;1
401961;666;59800;1
401961;683;0;1
401961;687;25000;0
401961;707;25000;0
401961;725;80000;1
402000;599;60000;1
402000;607;52700;1
402000;619;67000;1
402000;631;33000;0
402000;649;55500;0
402000;679;112400;1
402039;710;0;1
402039;713;0;1
402100;589;0;0
402100;589;0;1
402100;595;45000;0
402100;643;-7000;0
402100;649;170000;0
402100;673;170000;0
402100;679;35000;0
402136;622;0;0
402136;628;0;1
402136;686;35000;1
402136;693;35000;1
402157;687;0;0
402427;595;0;0
402427;637;0;0
402427;659;0;0
402427;661;0;0
402427;661;90000;1
402427;703;8000;1
402427;727;31000;0
402500;607;49000;1
402500;624;76500;0
402500;631;21500;0
402500;710;843000;1
402600;645;30000;0
402718;589;41800;1
402718;713;120000;0
402718;732;120000;0
402718;736;54000;0
402913;599;0;0
402913;601;0;1
402913;625;0;0
402913;629;0;0
402913;637;0;1
402913;642;0;0
402913;657;15000;0
402913;658;0;0
402913;661;0;1
402913;663;0;1
402913;670;230000;0
402913;673;0;0
402913;676;36000;1
402913;676;11800;1
402913;681;121000;0
402913;682;0;0
402913;683;34800;1
402913;683;-1250;1
402913;686;-40000;0
402913;686;0;1
402913;688;47000;0
402913;688;0;1
402913;691;-40000;0
402913;693;0;0
402913;694;0;1
402913;698;28600;1
402913;702;50100;0
402913;706;-40000;0
402913;713;0;0
402913;720;-15000;0
402913;731;28600;1
402913;753;-15000;0
403000;710;843000;1
403300;729;71000;1
403398;680;0;1
403398;724;0;1
403431;766;142000;1
403902;695;82000;1
403902;700;71000;1
403902;701;82000;1
403902;756;71000;1
403922;649;60000;1
403922;666;56200;1
403922;675;0;1
403922;679;-13300;1
403922;687;84000;0
404000;668;-533000;1
404000;747;77000;0
404000;767;27200;1
404175;591;0;1
404314;698;220000;1
404314;712;43200;1
404314;715;220000;1
404369;652;-56000;1
404369;693;0;0
404369;737;0;0
404600;724;64500;1
404706;679;46500;1
404706;771;27000;1
404706;798;27000;1
404854;754;-60000;0
405000;238;30000;1
405000;593;0;1
405000;601;114500;1
405000;634;32000;1
405000;668;61100;0
405000;668;160000;1
405340;661;-15000;0
405340;678;0;0
405500;718;-20000;1
405825;674;30000;0
405825;688;0;0
405825;729;-35000;1
406100;693;-17800;1
406311;725;110000;0
406373;669;80000;1
406667;694;70000;0
406667;698;70000;0
406765;749;817500;1
406765;785;817500;1
406863;663;28500;1
406863;698;37000;1
406863;718;30000;0
406863;725;60000;0
406863;732;150000;1
407059;726;60000;1
407400;710;29000;1
407500;732;30000;1
407767;583;97700;1
407767;633;0;1
407767;637;0;1
407767;638;46000;1
407767;642;0;1
407767;644;-21000;0
407767;644;0;1
407767;644;60100;1
407767;645;0;1
407767;649;0;0
407767;650;66000;1
407767;654;0;1
407767;656;0;0
407767;659;0;0
407767;659;48000;0
407767;661;26000;1
407767;664;205000;1
407767;668;113500;1
407767;671;0;1
407767;674;64000;1
407767;674;80000;0
407767;677;0;1
407767;684;37000;1
407767;686;0;0
407767;686;0;1
407767;687;0;1
407767;692;0;1
407767;693;0;1
407767;694;0;0
407767;694;0;1
407767;695;0;1
407767;701;0;1
407767;704;-22000;0
407767;713;280000;0
407767;715;1247000;0
407767;721;0;1
407767;728;101310;1
407767;731;150000;1
407767;797;0;1
407843;669;300000;1
407843;722;60000;1
407843;743;96000;1
407843;750;-20000;1
407843;763;96000;1
408000;675;155000;1
408000;749;55000;1
408000;755;1719000;1
408477;774;80000;1
408477;805;80000;1
408824;684;65000;1
408824;700;90300;1
408824;713;160000;1
408824;718;90300;1
408824;738;125000;1
408824;749;50000;1
408824;753;50000;1
409000;677;55000;1
409000;713;55000;1
409000;736;21000;1
409118;885;-135400;0
409314;748;93000;1
409709;637;0;1
409709;637;30000;1
409709;658;0;1
409709;674;25000;0
409709;706;30000;1
409756;689;22300;1
409756;801;22300;1
409804;649;46000;1
409804;730;120000;1
409900;702;80950;1
410000;582;15000;0
410000;628;46200;1
410000;630;60000;0
410000;683;29000;1
410000;687;60000;1
410000;703;-5000;1
410000;706;60300;0
410000;718;67000;1
410000;725;60000;1
410000;730;-5000;1
410000;732;-5000;1
410000;745;-5000;1
410194;713;1172000;0
410194;732;210000;0
411000;639;50500;1
411000;657;28000;1
411000;657;65000;1
411000;710;28000;1
411000;710;65000;1
411000;806;31000;1
411650;715;1500;1
411650;770;22000;1
411650;778;1500;1
411650;802;22000;1
411765;663;65000;1
411765;698;72000;1
411765;715;178000;1
411765;719;36000;1
411765;746;85000;0
411765;776;144230;1
412000;282;-60000;1
412000;337;-60000;1
412000;660;200000;1
412500;569;18500;1
412500;677;-32500;1
412500;707;-32500;1
412621;686;0;1
412621;730;204000;1
413100;694;-61800;1
413100;762;-61800;1
413107;678;0;1
413107;748;0;1
414078;685;0;0
414078;706;0;0
415000;656;0;0
415500;722;23000;1
415534;576;36837;1
